item_id,restaurant_id,item_name,category,price
3759,159,Paneer Tikka 3759,Starter,547.44
3760,160,Paneer Tikka 3760,Combo,116.81
3761,161,Fresh Lime Soda 3761,Combo,442.5
3762,162,French Fries 3762,Combo,436.96
3763,163,French Fries 3763,Combo,480.73
3764,164,Veg Fried Rice 3764,Main Course,178.71
3765,165,French Fries 3765,Combo,125.11
3766,166,Chicken Curry 3766,Main Course,512.74
3767,167,Farmhouse Pizza 3767,Beverage,215.44
3768,168,Cold Coffee 3768,Starter,413.46
3769,169,Idli 3769,Main Course,410.15
3770,170,Burger 3770,Main Course,510.23
3771,171,Paneer Biryani 3771,Dessert,416.8
3772,172,Butter Naan 3772,Starter,92.05
3773,173,Vada 3773,Main Course,649.25
3774,174,Ice Cream 3774,Beverage,405.73
3775,175,Vada 3775,Main Course,574.76
3776,176,Idli 3776,Starter,562.74
3777,177,Paneer Butter Masala 3777,Dessert,135.19
3778,178,French Fries 3778,Starter,405.12
3779,179,Cold Coffee 3779,Main Course,160.99
3780,180,Farmhouse Pizza 3780,Beverage,636.58
3781,181,Cold Coffee 3781,Beverage,514.45
3782,182,Chicken Fried Rice 3782,Dessert,129.29
3783,183,Paneer Tikka 3783,Combo,201.47
3784,184,Fresh Lime Soda 3784,Dessert,541.08
3785,185,Masala Dosa 3785,Main Course,376.19
3786,186,Farmhouse Pizza 3786,Beverage,639.6
3787,187,Chicken Fried Rice 3787,Dessert,212.61
3788,188,Butter Naan 3788,Combo,139.15
3789,189,Margherita Pizza 3789,Main Course,637.99
3790,190,Brownie 3790,Beverage,355.18
3791,191,Fresh Lime Soda 3791,Beverage,123.58
3792,192,Butter Naan 3792,Dessert,314.23
3793,193,Paneer Butter Masala 3793,Starter,316.21
3794,194,Brownie 3794,Beverage,422.56
3795,195,Chicken Fried Rice 3795,Beverage,153.32
3796,196,Burger 3796,Starter,380.04
3797,197,Paneer Biryani 3797,Dessert,213.53
3798,198,Margherita Pizza 3798,Combo,121.76
3799,199,Chicken Fried Rice 3799,Dessert,241.24
3800,200,Ice Cream 3800,Beverage,487.3
3801,201,Veg Noodles 3801,Combo,236.58
3802,202,Margherita Pizza 3802,Main Course,549.17
3803,203,Paneer Butter Masala 3803,Combo,113.46
3804,204,Chicken Fried Rice 3804,Main Course,585.8
3805,205,Momos 3805,Main Course,615.74
3806,206,Farmhouse Pizza 3806,Beverage,470.53
3807,207,Chicken Fried Rice 3807,Combo,289.55
3808,208,Paneer Biryani 3808,Main Course,551.19
3809,209,Veg Biryani 3809,Main Course,242.58
3810,210,Veg Biryani 3810,Starter,189.05
3811,211,Brownie 3811,Beverage,222.49
3812,212,Vada 3812,Combo,633.85
3813,213,Farmhouse Pizza 3813,Starter,370.84
3814,214,Chicken Biryani 3814,Main Course,527.22
3815,215,Veg Biryani 3815,Combo,144.8
3816,216,Veg Fried Rice 3816,Starter,271.86
3817,217,Butter Naan 3817,Main Course,307.49
3818,218,Paneer Tikka 3818,Dessert,107.97
3819,219,Chicken Noodles 3819,Main Course,306.31
3820,220,French Fries 3820,Starter,344.0
3821,221,Cold Coffee 3821,Combo,396.92
3822,222,Chicken Noodles 3822,Combo,519.74
3823,223,Chicken Noodles 3823,Main Course,390.81
3824,224,Momos 3824,Starter,560.94
3825,225,Burger 3825,Starter,255.09
3826,226,Fresh Lime Soda 3826,Dessert,505.89
3827,227,Chicken 65 3827,Main Course,87.2
3828,228,Ice Cream 3828,Beverage,350.36
3829,229,Chicken Biryani 3829,Combo,97.46
3830,230,Farmhouse Pizza 3830,Starter,616.71
3831,231,Chicken Curry 3831,Main Course,481.45
3832,232,Gulab Jamun 3832,Beverage,557.99
3833,233,Paneer Butter Masala 3833,Beverage,438.57
3834,234,Paneer Biryani 3834,Beverage,500.64
3835,235,Chicken Biryani 3835,Beverage,513.34
3836,236,Idli 3836,Dessert,403.24
3837,237,Burger 3837,Combo,249.1
3838,238,Vada 3838,Combo,315.24
3839,239,Idli 3839,Combo,611.27
3840,240,Ice Cream 3840,Main Course,513.62
3841,241,Paneer Biryani 3841,Combo,337.41
3842,242,Farmhouse Pizza 3842,Combo,208.86
3843,243,Masala Dosa 3843,Beverage,84.12
3844,244,Masala Dosa 3844,Main Course,432.52
3845,245,Paneer Biryani 3845,Main Course,192.92
3846,246,Veg Biryani 3846,Starter,95.01
3847,247,Ice Cream 3847,Dessert,569.59
3848,248,Paneer Biryani 3848,Dessert,82.37
3849,249,Gulab Jamun 3849,Main Course,301.02
3850,250,Brownie 3850,Dessert,397.12
3851,251,Masala Dosa 3851,Dessert,257.16
3852,252,Gulab Jamun 3852,Combo,464.41
3853,253,Veg Fried Rice 3853,Main Course,610.74
3854,254,Farmhouse Pizza 3854,Dessert,152.09
3855,255,Idli 3855,Combo,603.62
3856,256,Paneer Biryani 3856,Combo,140.19
3857,257,Paneer Tikka 3857,Combo,304.12
3858,258,Veg Fried Rice 3858,Starter,525.02
3859,259,Masala Dosa 3859,Beverage,111.78
3860,260,Chicken 65 3860,Dessert,161.05
3861,261,Idli 3861,Dessert,510.94
3862,262,Paneer Butter Masala 3862,Main Course,530.8
3863,263,Ice Cream 3863,Combo,313.66
3864,264,Chicken Curry 3864,Dessert,167.05
3865,265,Gulab Jamun 3865,Combo,122.4
3866,266,Chicken Biryani 3866,Beverage,413.0
3867,267,Idli 3867,Main Course,351.93
3868,268,Gulab Jamun 3868,Starter,572.62
3869,269,Paneer Biryani 3869,Combo,96.29
3870,270,Chicken Noodles 3870,Main Course,478.29
3871,271,Paneer Tikka 3871,Dessert,643.53
3872,272,Farmhouse Pizza 3872,Dessert,218.39
3873,273,Chicken Noodles 3873,Starter,136.93
3874,274,Burger 3874,Beverage,528.41
3875,275,French Fries 3875,Starter,560.11
3876,276,Farmhouse Pizza 3876,Beverage,494.19
3877,277,Ice Cream 3877,Main Course,539.81
3878,278,Idli 3878,Dessert,102.45
3879,279,Chicken 65 3879,Dessert,130.36
3880,280,Paneer Butter Masala 3880,Dessert,261.05
3881,281,Chicken 65 3881,Dessert,568.45
3882,282,Gulab Jamun 3882,Beverage,137.48
3883,283,Veg Noodles 3883,Beverage,305.17
3884,284,Veg Noodles 3884,Dessert,134.22
3885,285,Chicken Noodles 3885,Main Course,633.55
3886,286,Chicken Fried Rice 3886,Starter,102.22
3887,287,Margherita Pizza 3887,Main Course,139.6
3888,288,Gulab Jamun 3888,Main Course,474.77
3889,289,Cold Coffee 3889,Combo,517.78
3890,290,Chicken Curry 3890,Beverage,404.72
3891,291,Margherita Pizza 3891,Combo,540.74
3892,292,Veg Noodles 3892,Starter,286.08
3893,293,Vada 3893,Starter,276.76
3894,294,Veg Noodles 3894,Main Course,279.18
3895,295,Gulab Jamun 3895,Starter,186.89
3896,296,Momos 3896,Combo,448.0
3897,297,Burger 3897,Main Course,559.07
3898,298,Veg Noodles 3898,Main Course,367.27
3899,299,Fresh Lime Soda 3899,Combo,502.04
3900,300,Chicken Curry 3900,Main Course,546.9
3901,1,Chicken Curry 3901,Beverage,623.63
3902,2,Paneer Butter Masala 3902,Combo,423.66
3903,3,Fresh Lime Soda 3903,Dessert,387.91
3904,4,Chicken Curry 3904,Starter,550.93
3905,5,Chicken Fried Rice 3905,Main Course,116.79
3906,6,Butter Naan 3906,Starter,593.58
3907,7,Burger 3907,Combo,551.05
3908,8,Chicken Biryani 3908,Combo,87.8
3909,9,Chicken Biryani 3909,Main Course,220.95
3910,10,Veg Noodles 3910,Beverage,395.86
3911,11,Brownie 3911,Combo,456.99
3912,12,Chicken Biryani 3912,Main Course,588.27
3913,13,Veg Biryani 3913,Beverage,326.61
3914,14,Brownie 3914,Main Course,164.39
3915,15,Chicken 65 3915,Dessert,392.51
3916,16,Veg Biryani 3916,Combo,106.47
3917,17,Vada 3917,Combo,112.09
3918,18,Fresh Lime Soda 3918,Dessert,499.21
3919,19,French Fries 3919,Main Course,234.6
3920,20,Chicken Curry 3920,Dessert,424.64
3921,21,Paneer Biryani 3921,Combo,514.74
3922,22,Chicken Fried Rice 3922,Combo,516.07
3923,23,Ice Cream 3923,Combo,319.39
3924,24,Masala Dosa 3924,Combo,509.88
3925,25,Chicken Curry 3925,Dessert,155.86
3926,26,French Fries 3926,Dessert,125.33
3927,27,Gulab Jamun 3927,Starter,301.65
3928,28,Chicken Noodles 3928,Dessert,584.72
3929,29,Chicken Noodles 3929,Dessert,261.42
3930,30,Momos 3930,Dessert,488.04
3931,31,Fresh Lime Soda 3931,Combo,482.76
3932,32,Fresh Lime Soda 3932,Starter,472.69
3933,33,Momos 3933,Main Course,283.78
3934,34,Masala Dosa 3934,Combo,440.53
3935,35,Chicken Noodles 3935,Combo,390.19
3936,36,Paneer Biryani 3936,Beverage,134.88
3937,37,Veg Fried Rice 3937,Beverage,266.9
3938,38,Paneer Butter Masala 3938,Dessert,508.78
3939,39,Margherita Pizza 3939,Main Course,286.12
3940,40,Burger 3940,Dessert,272.57
3941,41,Vada 3941,Main Course,263.6
3942,42,Paneer Butter Masala 3942,Beverage,248.32
3943,43,Burger 3943,Main Course,389.78
3944,44,Brownie 3944,Combo,383.73
3945,45,Paneer Tikka 3945,Dessert,374.46
3946,46,French Fries 3946,Beverage,572.45
3947,47,Chicken Fried Rice 3947,Starter,585.67
3948,48,Chicken Fried Rice 3948,Combo,194.51
3949,49,Chicken Noodles 3949,Main Course,329.8
3950,50,Masala Dosa 3950,Main Course,250.32
3951,51,Paneer Butter Masala 3951,Main Course,137.7
3952,52,Masala Dosa 3952,Combo,544.87
3953,53,Burger 3953,Beverage,200.72
3954,54,Brownie 3954,Starter,391.12
3955,55,Ice Cream 3955,Main Course,613.3
3956,56,Idli 3956,Main Course,246.99
3957,57,Paneer Butter Masala 3957,Beverage,350.61
3958,58,Veg Noodles 3958,Starter,533.39
3959,59,Chicken Noodles 3959,Starter,202.93
3960,60,Fresh Lime Soda 3960,Starter,354.47
3961,61,Butter Naan 3961,Starter,107.03
3962,62,Fresh Lime Soda 3962,Combo,86.56
3963,63,Idli 3963,Beverage,522.64
3964,64,Idli 3964,Dessert,453.52
3965,65,Idli 3965,Starter,629.59
3966,66,Paneer Butter Masala 3966,Main Course,636.63
3967,67,Veg Biryani 3967,Combo,263.47
3968,68,Momos 3968,Dessert,400.41
3969,69,Chicken Fried Rice 3969,Dessert,342.48
3970,70,Gulab Jamun 3970,Starter,112.63
3971,71,Margherita Pizza 3971,Combo,611.22
3972,72,French Fries 3972,Combo,123.31
3973,73,Brownie 3973,Combo,428.18
3974,74,Cold Coffee 3974,Combo,561.76
3975,75,Masala Dosa 3975,Dessert,334.17
3976,76,Paneer Biryani 3976,Dessert,90.94
3977,77,French Fries 3977,Beverage,147.32
3978,78,Ice Cream 3978,Main Course,202.77
3979,79,Chicken 65 3979,Dessert,495.58
3980,80,Paneer Butter Masala 3980,Beverage,354.99
3981,81,Paneer Tikka 3981,Starter,119.31
3982,82,Brownie 3982,Combo,99.19
3983,83,Farmhouse Pizza 3983,Main Course,277.48
3984,84,Ice Cream 3984,Combo,635.15
3985,85,Vada 3985,Beverage,93.28
3986,86,Veg Biryani 3986,Beverage,249.76
3987,87,Paneer Biryani 3987,Beverage,323.07
3988,88,Ice Cream 3988,Dessert,467.55
3989,89,Veg Biryani 3989,Beverage,494.43
3990,90,Paneer Butter Masala 3990,Dessert,292.59
3991,91,Veg Fried Rice 3991,Starter,92.39
3992,92,Chicken Fried Rice 3992,Dessert,262.01
3993,93,French Fries 3993,Starter,548.76
3994,94,Burger 3994,Starter,401.74
3995,95,Chicken Biryani 3995,Beverage,190.51
3996,96,Chicken Biryani 3996,Main Course,504.24
3997,97,Cold Coffee 3997,Dessert,484.05
3998,98,Gulab Jamun 3998,Main Course,630.98
3999,99,Fresh Lime Soda 3999,Dessert,185.3
4000,100,Fresh Lime Soda 4000,Starter,167.01
4001,101,Brownie 4001,Beverage,376.07
4002,102,Momos 4002,Starter,553.61
4003,103,Veg Fried Rice 4003,Starter,449.39
4004,104,Margherita Pizza 4004,Beverage,319.65
4005,105,Margherita Pizza 4005,Combo,606.68
4006,106,Paneer Tikka 4006,Dessert,573.25
4007,107,Vada 4007,Starter,553.53
4008,108,Masala Dosa 4008,Main Course,631.54
4009,109,Idli 4009,Combo,241.26
4010,110,Veg Noodles 4010,Combo,424.46
4011,111,Burger 4011,Main Course,585.88
4012,112,Chicken Noodles 4012,Beverage,351.47
4013,113,Cold Coffee 4013,Beverage,329.21
4014,114,Chicken 65 4014,Combo,273.09
4015,115,Brownie 4015,Dessert,393.01
4016,116,Paneer Tikka 4016,Beverage,289.01
4017,117,Ice Cream 4017,Combo,182.31
4018,118,Veg Fried Rice 4018,Dessert,403.66
4019,119,Masala Dosa 4019,Dessert,386.75
4020,120,Veg Fried Rice 4020,Combo,461.0
4021,121,Chicken 65 4021,Main Course,307.15
4022,122,Veg Fried Rice 4022,Starter,460.2
4023,123,Margherita Pizza 4023,Starter,265.96
4024,124,Paneer Biryani 4024,Combo,346.14
4025,125,Farmhouse Pizza 4025,Dessert,217.1
4026,126,Cold Coffee 4026,Main Course,236.03
4027,127,Burger 4027,Dessert,459.13
4028,128,Chicken Noodles 4028,Beverage,333.62
4029,129,Veg Noodles 4029,Starter,412.99
4030,130,Fresh Lime Soda 4030,Main Course,623.79
4031,131,Chicken Biryani 4031,Starter,118.37
4032,132,Burger 4032,Dessert,565.96
4033,133,Paneer Butter Masala 4033,Dessert,357.28
4034,134,French Fries 4034,Dessert,632.12
4035,135,Veg Noodles 4035,Combo,368.14
4036,136,Farmhouse Pizza 4036,Dessert,329.71
4037,137,Gulab Jamun 4037,Beverage,496.34
4038,138,Paneer Butter Masala 4038,Main Course,268.39
4039,139,Gulab Jamun 4039,Main Course,458.87
4040,140,Vada 4040,Dessert,384.94
4041,141,Idli 4041,Dessert,180.0
4042,142,Paneer Biryani 4042,Dessert,199.27
4043,143,Ice Cream 4043,Dessert,268.36
4044,144,Burger 4044,Dessert,568.81
4045,145,Ice Cream 4045,Main Course,277.3
4046,146,Paneer Biryani 4046,Starter,116.3
4047,147,Paneer Biryani 4047,Starter,486.01
4048,148,Veg Fried Rice 4048,Combo,366.03
4049,149,Margherita Pizza 4049,Combo,106.73
4050,150,Brownie 4050,Dessert,456.73
4051,151,Veg Noodles 4051,Beverage,529.07
4052,152,Cold Coffee 4052,Beverage,328.92
4053,153,Veg Noodles 4053,Main Course,526.5
4054,154,Chicken Fried Rice 4054,Dessert,88.02
4055,155,Ice Cream 4055,Beverage,403.0
4056,156,Momos 4056,Dessert,343.97
4057,157,Chicken Fried Rice 4057,Beverage,290.67
4058,158,Paneer Butter Masala 4058,Starter,300.97
4059,159,Paneer Biryani 4059,Starter,229.89
4060,160,Paneer Tikka 4060,Beverage,270.86
4061,161,Gulab Jamun 4061,Combo,285.94
4062,162,Margherita Pizza 4062,Combo,337.83
4063,163,Chicken Curry 4063,Beverage,145.4
4064,164,Burger 4064,Starter,159.56
4065,165,Paneer Butter Masala 4065,Starter,534.92
4066,166,Chicken Noodles 4066,Main Course,127.05
4067,167,Cold Coffee 4067,Main Course,365.28
4068,168,Veg Biryani 4068,Starter,126.89
4069,169,Masala Dosa 4069,Combo,375.74
4070,170,Veg Biryani 4070,Combo,224.79
4071,171,Fresh Lime Soda 4071,Beverage,544.86
4072,172,Vada 4072,Beverage,334.59
4073,173,Margherita Pizza 4073,Starter,245.36
4074,174,Cold Coffee 4074,Starter,165.32
4075,175,Paneer Butter Masala 4075,Starter,583.57
4076,176,Paneer Biryani 4076,Starter,152.61
4077,177,Fresh Lime Soda 4077,Main Course,393.38
4078,178,Cold Coffee 4078,Starter,317.06
4079,179,French Fries 4079,Beverage,435.5
4080,180,Butter Naan 4080,Beverage,414.94
4081,181,Cold Coffee 4081,Main Course,378.89
4082,182,Paneer Tikka 4082,Combo,374.09
4083,183,Ice Cream 4083,Dessert,197.6
4084,184,French Fries 4084,Dessert,588.76
4085,185,Farmhouse Pizza 4085,Beverage,511.46
4086,186,Veg Noodles 4086,Starter,350.29
4087,187,Cold Coffee 4087,Starter,345.76
4088,188,Cold Coffee 4088,Starter,227.87
4089,189,Idli 4089,Dessert,564.11
4090,190,Farmhouse Pizza 4090,Beverage,278.18
4091,191,Burger 4091,Combo,493.97
4092,192,Momos 4092,Main Course,296.37
4093,193,Chicken Biryani 4093,Combo,249.24
4094,194,Farmhouse Pizza 4094,Starter,634.98
4095,195,Veg Noodles 4095,Starter,605.49
4096,196,Veg Noodles 4096,Beverage,311.13
4097,197,Vada 4097,Combo,590.55
4098,198,French Fries 4098,Combo,395.43
4099,199,Paneer Butter Masala 4099,Beverage,232.71
4100,200,Idli 4100,Dessert,597.52
4101,201,Butter Naan 4101,Main Course,161.12
4102,202,Farmhouse Pizza 4102,Beverage,534.11
4103,203,Fresh Lime Soda 4103,Main Course,410.15
4104,204,Paneer Butter Masala 4104,Dessert,254.26
4105,205,Butter Naan 4105,Combo,551.51
4106,206,French Fries 4106,Combo,132.47
4107,207,Paneer Biryani 4107,Starter,158.88
4108,208,Paneer Butter Masala 4108,Main Course,274.5
4109,209,Chicken Fried Rice 4109,Starter,447.89
4110,210,Farmhouse Pizza 4110,Beverage,124.61
4111,211,Paneer Tikka 4111,Combo,238.97
4112,212,Vada 4112,Beverage,558.92
4113,213,Gulab Jamun 4113,Dessert,461.45
4114,214,Paneer Butter Masala 4114,Starter,358.48
4115,215,Chicken Biryani 4115,Combo,569.98
4116,216,Chicken Noodles 4116,Dessert,351.38
4117,217,Paneer Biryani 4117,Combo,110.75
4118,218,Veg Biryani 4118,Starter,180.27
4119,219,Brownie 4119,Dessert,95.15
4120,220,Butter Naan 4120,Beverage,513.28
4121,221,Chicken Noodles 4121,Combo,505.77
4122,222,Butter Naan 4122,Starter,322.91
4123,223,Masala Dosa 4123,Combo,256.46
4124,224,Masala Dosa 4124,Starter,124.25
4125,225,Veg Biryani 4125,Starter,159.99
4126,226,Butter Naan 4126,Combo,611.07
4127,227,Chicken 65 4127,Beverage,218.34
4128,228,Gulab Jamun 4128,Dessert,626.38
4129,229,Margherita Pizza 4129,Starter,111.42
4130,230,Chicken 65 4130,Combo,275.43
4131,231,Paneer Butter Masala 4131,Main Course,433.95
4132,232,Brownie 4132,Beverage,514.37
4133,233,Momos 4133,Combo,319.15
4134,234,Veg Fried Rice 4134,Starter,234.72
4135,235,Paneer Biryani 4135,Starter,467.8
4136,236,Paneer Biryani 4136,Starter,282.76
4137,237,Chicken 65 4137,Combo,366.04
4138,238,Farmhouse Pizza 4138,Starter,499.21
4139,239,Paneer Butter Masala 4139,Starter,91.95
4140,240,Burger 4140,Main Course,232.32
4141,241,Veg Fried Rice 4141,Beverage,346.4
4142,242,Fresh Lime Soda 4142,Dessert,336.8
4143,243,Veg Biryani 4143,Dessert,363.98
4144,244,Momos 4144,Starter,559.74
4145,245,Idli 4145,Beverage,591.66
4146,246,Vada 4146,Beverage,499.59
4147,247,Margherita Pizza 4147,Beverage,452.83
4148,248,Chicken Noodles 4148,Main Course,138.77
4149,249,Chicken Fried Rice 4149,Beverage,540.71
4150,250,Gulab Jamun 4150,Dessert,536.24
4151,251,Margherita Pizza 4151,Starter,146.76
4152,252,Veg Biryani 4152,Starter,250.14
4153,253,Paneer Tikka 4153,Beverage,260.86
4154,254,Brownie 4154,Dessert,585.04
4155,255,French Fries 4155,Beverage,630.85
4156,256,Farmhouse Pizza 4156,Beverage,291.57
4157,257,Chicken Curry 4157,Main Course,540.25
4158,258,French Fries 4158,Main Course,189.65
4159,259,Chicken 65 4159,Combo,467.2
4160,260,Farmhouse Pizza 4160,Dessert,157.09
4161,261,Chicken Curry 4161,Starter,476.18
4162,262,Margherita Pizza 4162,Beverage,99.65
4163,263,Paneer Butter Masala 4163,Dessert,441.29
4164,264,Momos 4164,Starter,301.66
4165,265,Paneer Butter Masala 4165,Main Course,505.16
4166,266,Paneer Butter Masala 4166,Starter,393.38
4167,267,Chicken Noodles 4167,Starter,609.73
4168,268,Farmhouse Pizza 4168,Combo,97.68
4169,269,Butter Naan 4169,Dessert,636.24
4170,270,Brownie 4170,Beverage,404.39
4171,271,Margherita Pizza 4171,Main Course,295.89
4172,272,Momos 4172,Beverage,409.92
4173,273,Momos 4173,Main Course,495.04
4174,274,Fresh Lime Soda 4174,Main Course,401.02
4175,275,Paneer Tikka 4175,Beverage,205.76
4176,276,Fresh Lime Soda 4176,Starter,276.93
4177,277,Veg Fried Rice 4177,Starter,411.26
4178,278,Chicken Biryani 4178,Starter,121.69
4179,279,Paneer Biryani 4179,Main Course,583.12
4180,280,Farmhouse Pizza 4180,Dessert,83.06
4181,281,Veg Biryani 4181,Main Course,102.85
4182,282,Veg Fried Rice 4182,Starter,152.86
4183,283,Veg Biryani 4183,Beverage,214.4
4184,284,Brownie 4184,Starter,104.23
4185,285,French Fries 4185,Starter,408.24
4186,286,Chicken 65 4186,Dessert,641.96
4187,287,Veg Biryani 4187,Combo,405.61
4188,288,Chicken Biryani 4188,Beverage,322.06
4189,289,Paneer Biryani 4189,Dessert,146.43
4190,290,Chicken Biryani 4190,Main Course,243.02
4191,291,Burger 4191,Starter,230.23
4192,292,Chicken Noodles 4192,Beverage,591.25
4193,293,Momos 4193,Main Course,518.31
4194,294,Margherita Pizza 4194,Starter,403.61
4195,295,Paneer Tikka 4195,Dessert,264.79
4196,296,Brownie 4196,Dessert,373.49
4197,297,Cold Coffee 4197,Combo,288.09
4198,298,Gulab Jamun 4198,Dessert,523.94
4199,299,Paneer Butter Masala 4199,Dessert,620.45
4200,300,Chicken Curry 4200,Main Course,322.09
4201,1,Butter Naan 4201,Beverage,110.33
4202,2,Gulab Jamun 4202,Beverage,592.83
4203,3,Vada 4203,Main Course,304.53
4204,4,Chicken Curry 4204,Starter,502.94
4205,5,Veg Biryani 4205,Beverage,168.06
4206,6,Masala Dosa 4206,Main Course,456.79
4207,7,Veg Noodles 4207,Combo,543.78
4208,8,Ice Cream 4208,Beverage,325.82
4209,9,Idli 4209,Dessert,386.01
4210,10,Paneer Tikka 4210,Dessert,306.03
4211,11,Cold Coffee 4211,Beverage,314.69
4212,12,Chicken Fried Rice 4212,Beverage,174.52
4213,13,Farmhouse Pizza 4213,Beverage,84.76
4214,14,Chicken Biryani 4214,Main Course,557.03
4215,15,Chicken Fried Rice 4215,Starter,513.22
4216,16,Chicken Noodles 4216,Beverage,189.08
4217,17,Farmhouse Pizza 4217,Beverage,358.79
4218,18,Chicken Fried Rice 4218,Main Course,512.02
4219,19,Butter Naan 4219,Combo,542.69
4220,20,Chicken Curry 4220,Starter,163.94
4221,21,Brownie 4221,Combo,473.19
4222,22,Butter Naan 4222,Dessert,323.67
4223,23,Ice Cream 4223,Starter,446.05
4224,24,Veg Fried Rice 4224,Starter,490.79
4225,25,Masala Dosa 4225,Beverage,105.31
4226,26,Vada 4226,Beverage,147.61
4227,27,Margherita Pizza 4227,Dessert,290.37
4228,28,Burger 4228,Dessert,649.25
4229,29,Veg Noodles 4229,Main Course,104.11
4230,30,Cold Coffee 4230,Main Course,100.37
4231,31,Chicken 65 4231,Combo,129.18
4232,32,Chicken Fried Rice 4232,Combo,591.41
4233,33,Paneer Butter Masala 4233,Beverage,364.76
4234,34,Ice Cream 4234,Starter,435.19
4235,35,Cold Coffee 4235,Starter,625.53
4236,36,Farmhouse Pizza 4236,Combo,128.59
4237,37,Veg Biryani 4237,Starter,305.01
4238,38,French Fries 4238,Dessert,629.36
4239,39,Butter Naan 4239,Main Course,626.69
4240,40,Gulab Jamun 4240,Beverage,441.01
4241,41,Fresh Lime Soda 4241,Combo,107.27
4242,42,Chicken Biryani 4242,Combo,354.12
4243,43,Margherita Pizza 4243,Beverage,342.73
4244,44,Chicken Fried Rice 4244,Starter,142.5
4245,45,Ice Cream 4245,Starter,499.18
4246,46,Burger 4246,Starter,614.5
4247,47,Margherita Pizza 4247,Main Course,459.22
4248,48,Burger 4248,Beverage,236.53
4249,49,Paneer Tikka 4249,Combo,611.71
4250,50,Vada 4250,Main Course,140.08
4251,51,Chicken Curry 4251,Combo,129.95
4252,52,Farmhouse Pizza 4252,Beverage,487.5
4253,53,Fresh Lime Soda 4253,Beverage,565.99
4254,54,Burger 4254,Beverage,180.87
4255,55,Butter Naan 4255,Starter,622.13
4256,56,Brownie 4256,Beverage,644.76
4257,57,Chicken Noodles 4257,Main Course,117.46
4258,58,Chicken Noodles 4258,Starter,210.27
4259,59,Margherita Pizza 4259,Main Course,118.06
4260,60,Veg Noodles 4260,Beverage,189.78
4261,61,Veg Biryani 4261,Beverage,247.87
4262,62,Brownie 4262,Combo,357.24
4263,63,Paneer Butter Masala 4263,Dessert,409.23
4264,64,Paneer Biryani 4264,Main Course,384.38
4265,65,Paneer Tikka 4265,Starter,448.95
4266,66,Margherita Pizza 4266,Dessert,258.72
4267,67,Ice Cream 4267,Combo,425.12
4268,68,Momos 4268,Main Course,327.54
4269,69,Chicken Biryani 4269,Beverage,146.02
4270,70,Veg Noodles 4270,Combo,547.83
4271,71,Chicken Biryani 4271,Combo,632.69
4272,72,Paneer Tikka 4272,Dessert,572.4
4273,73,Chicken Fried Rice 4273,Main Course,547.32
4274,74,Burger 4274,Starter,393.87
4275,75,Veg Fried Rice 4275,Main Course,482.5
4276,76,Margherita Pizza 4276,Beverage,366.52
4277,77,Idli 4277,Starter,285.8
4278,78,Butter Naan 4278,Main Course,413.54
4279,79,Vada 4279,Starter,643.52
4280,80,Gulab Jamun 4280,Dessert,192.99
4281,81,Masala Dosa 4281,Combo,572.97
4282,82,Veg Fried Rice 4282,Combo,438.8
4283,83,Veg Noodles 4283,Combo,133.83
4284,84,Fresh Lime Soda 4284,Dessert,148.44
4285,85,Margherita Pizza 4285,Beverage,448.67
4286,86,Burger 4286,Dessert,204.23
4287,87,Vada 4287,Beverage,535.19
4288,88,Paneer Tikka 4288,Beverage,460.48
4289,89,Paneer Butter Masala 4289,Starter,96.33
4290,90,Ice Cream 4290,Combo,587.79
4291,91,French Fries 4291,Starter,272.85
4292,92,Vada 4292,Combo,521.07
4293,93,Veg Biryani 4293,Main Course,192.95
4294,94,Chicken 65 4294,Combo,113.66
4295,95,Gulab Jamun 4295,Combo,522.95
4296,96,Chicken 65 4296,Dessert,437.04
4297,97,Butter Naan 4297,Beverage,504.36
4298,98,Momos 4298,Main Course,489.85
4299,99,Veg Biryani 4299,Combo,375.11
4300,100,Butter Naan 4300,Beverage,639.18
4301,101,Burger 4301,Starter,605.14
4302,102,Momos 4302,Starter,331.17
4303,103,Paneer Butter Masala 4303,Dessert,562.03
4304,104,Chicken Noodles 4304,Combo,526.54
4305,105,Idli 4305,Main Course,363.12
4306,106,Fresh Lime Soda 4306,Starter,158.48
4307,107,Farmhouse Pizza 4307,Main Course,615.15
4308,108,Paneer Biryani 4308,Dessert,457.42
4309,109,Paneer Biryani 4309,Dessert,337.59
4310,110,Chicken Fried Rice 4310,Main Course,83.86
4311,111,Idli 4311,Main Course,179.47
4312,112,Margherita Pizza 4312,Starter,328.95
4313,113,Margherita Pizza 4313,Beverage,262.03
4314,114,Ice Cream 4314,Beverage,140.13
4315,115,Cold Coffee 4315,Combo,117.82
4316,116,Masala Dosa 4316,Combo,83.29
4317,117,Veg Biryani 4317,Main Course,508.45
4318,118,Paneer Biryani 4318,Starter,216.12
4319,119,Fresh Lime Soda 4319,Starter,491.22
4320,120,Masala Dosa 4320,Combo,415.6
4321,121,Masala Dosa 4321,Main Course,125.42
4322,122,Brownie 4322,Starter,555.76
4323,123,Ice Cream 4323,Combo,172.15
4324,124,Chicken 65 4324,Combo,572.71
4325,125,Paneer Biryani 4325,Combo,165.5
4326,126,Ice Cream 4326,Dessert,615.25
4327,127,Masala Dosa 4327,Beverage,222.39
