order_id,user_id,restaurant_id,order_date,order_status,subtotal,delivery_fee,discount,total_amount,payment_method
16592,2925,224,2026-01-22 20:13:08,Completed,4821.75,0,0,4821.75,Cash
16593,2542,124,2026-04-04 12:27:57,Cancelled,1349.21,0,0,1349.21,Card
16594,1519,215,2026-06-25 18:24:31,Completed,3043.89,0,0,3043.89,Card
16595,8017,171,2026-06-25 16:40:45,Cancelled,1265.38,0,120,1145.38,Wallet
16596,4241,158,2026-06-09 19:53:22,Completed,1731.17,0,50,1681.17,Wallet
16597,1236,249,2026-04-24 19:35:54,Completed,3606.76,0,0,3606.76,UPI
16598,7519,80,2026-04-20 17:47:39,Completed,2815.88,0,0,2815.88,Cash
16599,1677,121,2026-06-25 21:39:54,Payment Failed,1423.78,0,0,1423.78,Cash
16600,9938,21,2026-05-20 19:42:16,Completed,1485.4,0,0,1485.4,Cash
16601,5938,183,2026-06-08 11:27:33,Completed,2612.94,0,20,2592.94,Cash
16602,1712,203,2026-05-26 21:09:36,Completed,682.41,0,0,682.41,Card
16603,2494,63,2026-03-23 23:12:55,Completed,2658.62,0,0,2658.62,Wallet
16604,858,127,2026-06-15 08:20:58,Completed,1937.57,0,30,1907.57,UPI
16605,5788,85,2026-05-15 20:54:53,Completed,2187.21,0,0,2187.21,UPI
16606,4757,178,2026-04-03 18:08:06,Completed,1554.57,0,0,1554.57,Cash
16607,5555,179,2026-05-19 21:48:31,Completed,1932.78,0,0,1932.78,Cash
16608,3787,188,2026-05-19 21:56:52,Completed,2120.6,0,120,2000.6,Wallet
16609,2239,272,2026-06-23 15:45:11,Completed,3662.35,0,0,3662.35,Wallet
16610,7214,253,2026-05-22 12:40:38,Cancelled,1009.8,0,0,1009.8,Cash
16611,3937,28,2026-02-19 10:15:20,Completed,1233.97,0,50,1183.97,UPI
16612,3746,157,2026-05-07 11:53:15,Cancelled,1866.73,0,0,1866.73,Card
16613,2137,50,2026-05-31 16:11:12,Completed,2856.4,0,75,2781.4,Cash
16614,2994,164,2026-06-08 21:26:04,Completed,345.6,40,0,385.6,UPI
16615,4697,2,2026-06-30 13:29:32,Completed,3360.4,0,0,3360.4,Cash
16616,4331,105,2026-05-01 13:49:00,Payment Failed,2747.81,0,0,2747.81,Cash
16617,9647,205,2026-05-22 08:44:05,Payment Failed,3809.03,0,0,3809.03,UPI
16618,2260,98,2026-04-10 11:29:06,Completed,1720.3,0,0,1720.3,Cash
16619,8844,172,2026-05-21 23:35:40,Completed,669.18,0,0,669.18,Wallet
16620,6075,5,2026-06-05 13:38:09,Payment Failed,2309.8,0,0,2309.8,Card
16621,1104,67,2026-05-11 21:41:15,Payment Failed,831.2,0,0,831.2,UPI
16622,2495,194,2026-06-29 23:32:42,Cancelled,3486.65,0,0,3486.65,Wallet
16623,7738,206,2026-06-23 16:23:01,Completed,3184.21,0,0,3184.21,Cash
16624,6764,282,2026-04-10 22:07:12,Completed,1661.46,0,0,1661.46,Cash
16625,8604,140,2026-05-26 07:18:47,Completed,1182.44,0,0,1182.44,Wallet
16626,3995,181,2026-06-23 19:50:17,Payment Failed,1994.02,0,0,1994.02,Card
16627,4311,103,2026-06-28 20:31:03,Completed,1912.01,0,20,1892.01,UPI
16628,3402,268,2026-06-30 20:21:37,Payment Failed,1445.96,0,50,1395.96,UPI
16629,1751,245,2026-06-25 18:53:43,Completed,590.82,40,0,630.82,Card
16630,7013,293,2026-05-28 07:32:16,Completed,2797.18,0,50,2747.18,Wallet
16631,3887,234,2026-06-04 09:10:38,Completed,357.45,60,0,417.45,Card
16632,2139,173,2026-06-29 20:18:08,Completed,2074.3,0,0,2074.3,Card
16633,5043,292,2026-04-16 18:55:02,Completed,1925.29,0,0,1925.29,Wallet
16634,8827,150,2026-06-15 17:46:00,Completed,817.69,0,100,717.69,UPI
16635,7040,264,2026-06-22 08:31:18,Completed,1406.99,0,20,1386.99,Cash
16636,6663,96,2026-05-15 14:07:56,Cancelled,2770.21,0,20,2750.21,Card
16637,7649,252,2026-06-30 19:21:10,Cancelled,2038.52,0,0,2038.52,UPI
16638,9233,195,2026-02-26 07:42:34,Completed,781.42,0,0,781.42,Wallet
16639,1193,32,2026-03-21 13:11:47,Cancelled,2894.96,0,0,2894.96,UPI
16640,8472,37,2026-06-04 07:49:26,Completed,2255.48,0,0,2255.48,Wallet
16641,7908,36,2026-04-28 18:03:23,Completed,1474.23,0,30,1444.23,Wallet
16642,1006,178,2026-02-27 07:45:02,Payment Failed,1042.03,0,0,1042.03,Wallet
16643,9055,275,2026-06-12 17:20:32,Completed,1526.69,0,0,1526.69,Wallet
16644,5926,173,2026-06-22 09:15:53,Completed,2785.87,0,30,2755.87,Card
16645,8709,145,2026-06-29 12:18:46,Completed,2231.58,0,0,2231.58,Card
16646,4077,83,2026-06-29 20:22:54,Completed,5066.57,0,50,5016.57,Cash
16647,6863,294,2026-04-01 16:18:02,Completed,3584.65,0,0,3584.65,Wallet
16648,9676,170,2026-06-23 13:11:37,Completed,2128.86,0,50,2078.86,Cash
16649,1374,60,2026-06-21 18:32:49,Completed,3663.06,0,0,3663.06,UPI
16650,459,147,2026-04-15 18:26:22,Completed,4251.71,0,0,4251.71,UPI
16651,8856,172,2026-01-11 15:34:19,Cancelled,3122.28,0,50,3072.28,Cash
16652,7891,9,2026-06-11 21:38:56,Completed,658.66,0,0,658.66,Cash
16653,5553,182,2026-04-28 19:24:25,Cancelled,3289.18,0,30,3259.18,Wallet
16654,3644,50,2026-06-09 20:45:17,Completed,3441.38,0,0,3441.38,UPI
16655,1213,184,2026-05-15 08:17:23,Completed,3004.31,0,0,3004.31,UPI
16656,1337,211,2026-04-21 23:45:14,Cancelled,1084.49,0,0,1084.49,UPI
16657,3278,34,2026-06-03 20:41:23,Completed,896.97,0,0,896.97,UPI
16658,6445,238,2026-03-31 21:47:21,Completed,2036.45,0,0,2036.45,UPI
16659,9398,66,2026-01-29 16:46:55,Cancelled,4259.79,0,50,4209.79,Wallet
16660,6951,62,2026-06-18 09:28:10,Completed,2067.45,0,0,2067.45,UPI
16661,84,139,2026-04-07 09:02:26,Completed,2702.18,0,0,2702.18,Card
16662,2174,41,2026-06-28 20:50:58,Completed,939.22,0,0,939.22,Card
16663,5609,59,2026-04-01 19:40:19,Completed,657.42,0,50,607.42,UPI
16664,2278,234,2026-03-27 12:34:45,Completed,2864.23,0,0,2864.23,UPI
16665,6236,192,2026-05-24 12:56:22,Completed,1418.97,0,0,1418.97,UPI
16666,4387,207,2026-03-22 23:01:01,Completed,1379.25,0,0,1379.25,Wallet
16667,9228,88,2026-02-19 13:09:03,Completed,3221.52,0,120,3101.52,Wallet
16668,4768,9,2026-05-05 17:48:18,Completed,346.25,60,0,406.25,Card
16669,2038,102,2026-01-07 16:58:30,Completed,2521.08,0,120,2401.08,Wallet
16670,4140,182,2026-06-24 19:46:09,Completed,1383.79,0,0,1383.79,Wallet
16671,1298,171,2026-05-22 19:04:26,Cancelled,2063.77,0,0,2063.77,Card
16672,1921,238,2026-04-19 08:46:56,Completed,1844.56,0,0,1844.56,Cash
16673,9224,247,2026-06-20 18:37:03,Completed,3473.16,0,0,3473.16,UPI
16674,7810,278,2026-05-27 20:39:33,Cancelled,2187.65,0,20,2167.65,Cash
16675,7598,95,2026-06-14 16:49:56,Completed,1197.13,0,0,1197.13,Wallet
16676,6936,70,2026-06-10 17:47:51,Payment Failed,2195.54,0,0,2195.54,Card
16677,3980,247,2026-06-12 20:29:14,Completed,270.95,50,0,320.95,Wallet
16678,1865,7,2026-05-22 11:49:02,Completed,1470.68,0,0,1470.68,Wallet
16679,3473,266,2026-05-31 19:59:04,Completed,3103.8,0,75,3028.8,Wallet
16680,1121,241,2026-04-27 16:30:34,Completed,2101.78,0,0,2101.78,Card
16681,6561,74,2026-06-12 12:28:46,Cancelled,3782.47,0,0,3782.47,Wallet
16682,116,133,2026-06-16 18:49:52,Completed,3912.25,0,0,3912.25,Wallet
16683,6497,93,2026-01-28 17:34:19,Cancelled,1671.09,0,0,1671.09,UPI
16684,3963,123,2026-03-06 12:29:23,Completed,1711.86,0,0,1711.86,Cash
16685,8210,130,2026-05-25 07:07:23,Completed,1915.54,0,0,1915.54,Card
16686,5580,34,2026-03-29 19:37:11,Completed,2198.03,0,0,2198.03,Wallet
16687,3336,139,2026-06-05 13:19:33,Completed,2320.51,0,0,2320.51,Wallet
16688,1618,9,2026-05-31 16:50:40,Completed,2196.04,0,0,2196.04,Wallet
16689,3084,239,2026-06-14 11:04:14,Cancelled,489.02,30,0,519.02,UPI
16690,1886,151,2026-04-16 18:58:13,Completed,213.9,60,20,253.9,Wallet
16691,4599,198,2026-06-24 15:18:06,Payment Failed,1811.77,0,20,1791.77,Wallet
16692,6916,118,2026-05-15 13:20:22,Completed,1303.22,0,50,1253.22,UPI
16693,5535,98,2026-05-18 17:13:08,Completed,2031.51,0,0,2031.51,Card
16694,6269,207,2026-05-07 15:32:41,Completed,1391.52,0,0,1391.52,Wallet
16695,8833,131,2026-04-16 18:07:56,Completed,3423.89,0,0,3423.89,Cash
16696,8621,273,2026-05-18 22:48:39,Completed,3756.68,0,30,3726.68,Wallet
16697,6968,162,2026-06-29 17:05:45,Completed,1512.82,0,30,1482.82,Card
16698,7335,230,2026-03-22 14:53:57,Completed,172.53,20,0,192.53,Card
16699,6858,57,2026-04-27 21:09:12,Completed,1701.3,0,0,1701.3,Cash
16700,9706,113,2026-06-13 16:50:08,Completed,1600.4,0,0,1600.4,Wallet
16701,6255,70,2026-06-09 23:24:16,Completed,2415.92,0,0,2415.92,Card
16702,1300,172,2026-04-30 18:19:04,Completed,2219.68,0,0,2219.68,Cash
16703,1592,90,2026-05-05 10:45:35,Cancelled,269.98,30,0,299.98,Card
16704,2814,11,2026-05-26 11:51:44,Completed,997.9,0,0,997.9,Cash
16705,640,150,2026-01-16 11:03:26,Completed,2056.35,0,0,2056.35,Card
16706,4064,133,2026-06-15 07:38:25,Completed,1874.82,0,100,1774.82,Card
16707,8398,175,2026-03-30 08:21:26,Completed,3464.58,0,0,3464.58,UPI
16708,8022,26,2026-06-07 13:56:43,Payment Failed,675.36,0,0,675.36,UPI
16709,3397,105,2026-05-06 08:59:53,Completed,3062.06,0,20,3042.06,Card
16710,6047,222,2026-03-16 09:56:37,Cancelled,931.82,0,0,931.82,Card
16711,2584,36,2026-06-27 10:11:26,Completed,1353.68,0,120,1233.68,UPI
16712,4150,192,2026-06-26 11:51:27,Completed,831.28,0,0,831.28,Wallet
16713,22,212,2026-05-30 13:57:34,Payment Failed,1530.24,0,0,1530.24,UPI
16714,9960,26,2026-06-22 09:38:38,Payment Failed,1264.4,0,0,1264.4,UPI
16715,1975,75,2026-06-06 07:48:28,Completed,1229.69,0,30,1199.69,UPI
16716,1154,134,2026-06-13 22:22:12,Payment Failed,1091.71,0,0,1091.71,Wallet
16717,1201,119,2026-06-25 19:49:27,Completed,2798.33,0,0,2798.33,Cash
16718,4984,57,2026-04-01 22:43:30,Completed,3137.22,0,0,3137.22,UPI
16719,8459,67,2026-05-01 14:03:52,Completed,475.15,40,0,515.15,Card
16720,2694,260,2026-06-29 15:00:18,Completed,1008.02,0,100,908.02,Wallet
16721,7737,269,2026-06-17 14:18:29,Completed,2273.82,0,0,2273.82,Wallet
16722,3652,273,2026-03-22 22:32:55,Completed,1513.08,0,0,1513.08,UPI
16723,5939,259,2026-05-27 12:14:48,Cancelled,1895.0,0,0,1895.0,Card
16724,9599,191,2026-04-10 07:50:55,Completed,987.94,0,0,987.94,Wallet
16725,2065,23,2026-06-28 21:07:34,Completed,2257.62,0,0,2257.62,Cash
16726,7730,154,2026-05-26 12:33:59,Cancelled,1126.68,0,0,1126.68,Cash
16727,7674,248,2026-06-08 22:01:46,Payment Failed,1491.97,0,0,1491.97,Wallet
16728,9579,179,2026-06-16 17:47:47,Completed,1726.77,0,0,1726.77,Card
16729,6357,5,2026-03-06 22:02:17,Completed,2151.02,0,0,2151.02,UPI
16730,2633,2,2026-05-28 12:17:48,Payment Failed,2498.2,0,0,2498.2,UPI
16731,8402,65,2026-04-26 12:01:34,Completed,2930.38,0,0,2930.38,UPI
16732,7344,26,2026-06-14 19:53:11,Completed,4761.44,0,0,4761.44,Card
16733,8356,99,2026-05-22 12:06:52,Completed,1916.77,0,0,1916.77,Card
16734,8596,111,2026-05-25 13:17:14,Completed,1726.76,0,120,1606.76,Wallet
16735,6012,184,2026-06-30 11:02:09,Completed,1117.3,0,0,1117.3,Card
16736,280,277,2026-06-05 07:20:19,Cancelled,991.2,0,0,991.2,UPI
16737,537,286,2026-06-22 08:33:55,Completed,805.72,0,20,785.72,Wallet
16738,6241,272,2026-06-30 17:52:16,Completed,3540.37,0,0,3540.37,Wallet
16739,8275,22,2026-06-22 17:41:21,Completed,1670.4,0,0,1670.4,Wallet
16740,7881,300,2026-05-17 12:38:17,Payment Failed,2541.08,0,0,2541.08,UPI
16741,391,50,2026-06-04 09:37:50,Completed,1512.96,0,50,1462.96,UPI
16742,2180,150,2026-04-11 08:00:39,Completed,1589.8,0,0,1589.8,Cash
16743,6099,59,2026-06-21 11:30:19,Completed,2503.85,0,50,2453.85,UPI
16744,2775,270,2026-06-28 07:22:45,Completed,1705.62,0,0,1705.62,Wallet
16745,1005,293,2026-05-19 23:13:54,Completed,2734.85,0,0,2734.85,Cash
16746,5572,282,2026-06-24 19:17:16,Completed,1627.97,0,0,1627.97,Card
16747,2174,286,2026-06-12 08:53:38,Cancelled,2303.38,0,50,2253.38,Cash
16748,3744,248,2026-06-22 09:57:29,Completed,757.74,0,100,657.74,Wallet
16749,4444,139,2026-03-31 19:16:22,Completed,638.23,0,20,618.23,Wallet
16750,1127,257,2026-03-06 22:51:07,Cancelled,891.5,0,0,891.5,Card
16751,4661,21,2026-05-20 14:18:30,Completed,473.07,60,0,533.07,Card
16752,6051,55,2026-06-29 22:30:51,Completed,1281.76,0,0,1281.76,Cash
16753,5455,65,2026-05-10 08:24:06,Completed,1094.94,0,0,1094.94,Cash
16754,2730,82,2026-05-03 15:09:03,Completed,1508.39,0,0,1508.39,Card
16755,9047,51,2026-06-26 16:44:13,Payment Failed,1217.48,0,75,1142.48,Wallet
16756,5010,270,2026-05-12 15:41:49,Completed,2280.59,0,0,2280.59,Card
16757,2419,206,2026-04-30 18:58:39,Completed,1937.07,0,0,1937.07,Cash
16758,3680,160,2026-02-11 10:22:28,Completed,1941.57,0,0,1941.57,Card
16759,9029,114,2026-04-23 13:54:02,Completed,548.26,30,0,578.26,UPI
16760,4780,287,2026-05-10 21:39:42,Completed,1605.56,0,0,1605.56,Card
16761,2186,202,2026-04-30 14:54:21,Completed,1037.99,0,0,1037.99,Cash
16762,2727,90,2026-04-18 07:06:09,Cancelled,3557.37,0,50,3507.37,Cash
16763,1002,250,2026-06-11 11:26:08,Completed,2246.55,0,0,2246.55,Wallet
16764,4643,16,2026-06-26 08:51:31,Completed,2553.27,0,0,2553.27,Cash
16765,2496,153,2026-04-26 09:22:35,Completed,1441.43,0,0,1441.43,UPI
16766,5196,80,2026-03-03 17:04:44,Completed,2869.02,0,50,2819.02,Wallet
16767,7984,188,2026-06-03 09:24:41,Cancelled,1014.56,0,50,964.56,Card
16768,3514,235,2026-06-28 18:24:29,Completed,653.65,0,0,653.65,Wallet
16769,7417,238,2026-05-13 11:32:27,Completed,1707.21,0,50,1657.21,Cash
16770,7920,166,2026-06-05 14:08:36,Completed,3176.19,0,0,3176.19,Wallet
16771,9616,77,2026-06-11 17:29:29,Payment Failed,1590.36,0,0,1590.36,UPI
16772,9441,241,2026-06-01 20:38:04,Completed,2145.02,0,0,2145.02,Cash
16773,544,144,2026-05-24 21:44:35,Completed,1793.52,0,100,1693.52,UPI
16774,8602,274,2026-02-14 13:07:30,Completed,2121.63,0,0,2121.63,Card
16775,9387,130,2026-06-23 07:08:29,Payment Failed,544.15,40,0,584.15,Wallet
16776,8042,18,2026-06-19 15:08:24,Completed,1234.09,0,30,1204.09,Cash
16777,7916,218,2026-05-24 18:03:24,Completed,508.6,30,0,538.6,UPI
16778,7401,269,2026-06-12 22:30:03,Completed,2145.19,0,20,2125.19,Wallet
16779,6835,141,2026-05-20 22:20:00,Payment Failed,2675.79,0,0,2675.79,Wallet
16780,7655,93,2026-06-16 21:46:39,Completed,3142.75,0,30,3112.75,Card
16781,4662,147,2026-05-02 10:02:39,Completed,486.01,30,50,466.01,Cash
16782,4281,162,2026-04-16 21:39:59,Completed,1879.43,0,0,1879.43,Card
16783,7198,297,2026-06-19 09:54:54,Completed,3904.18,0,0,3904.18,Cash
16784,3502,168,2026-04-19 22:50:31,Completed,1466.5,0,0,1466.5,Wallet
16785,31,222,2026-03-18 23:18:15,Completed,938.9,0,0,938.9,Wallet
16786,556,46,2026-06-21 13:08:29,Completed,929.67,0,0,929.67,Card
16787,346,103,2026-05-19 10:49:30,Completed,591.16,60,50,601.16,UPI
16788,2282,110,2026-05-12 17:15:36,Completed,2113.65,0,120,1993.65,UPI
16789,7372,155,2026-06-12 07:46:30,Completed,2231.87,0,0,2231.87,UPI
16790,7455,32,2026-03-12 14:14:01,Completed,1159.41,0,0,1159.41,Wallet
16791,3191,188,2026-06-06 09:43:50,Completed,1056.09,0,0,1056.09,Card
16792,9106,41,2026-06-13 07:37:32,Completed,4514.42,0,20,4494.42,UPI
16793,8868,210,2026-05-18 08:37:22,Cancelled,1020.08,0,20,1000.08,UPI
16794,9900,189,2026-06-20 11:45:07,Completed,2053.9,0,50,2003.9,Wallet
16795,3286,115,2026-05-30 13:59:57,Completed,3738.81,0,0,3738.81,Cash
16796,7329,127,2026-04-17 11:50:43,Completed,3686.83,0,0,3686.83,UPI
16797,589,258,2026-06-28 08:56:46,Cancelled,1629.32,0,0,1629.32,UPI
16798,2422,148,2026-05-16 08:46:24,Completed,2563.78,0,50,2513.78,UPI
16799,6963,253,2026-06-22 16:50:17,Cancelled,1688.28,0,0,1688.28,Wallet
16800,3320,162,2026-03-18 12:13:04,Completed,873.92,0,0,873.92,Cash
16801,664,34,2026-06-25 21:54:59,Completed,1559.17,0,0,1559.17,Card
16802,3176,209,2026-03-28 16:36:32,Completed,1818.66,0,20,1798.66,Card
16803,6244,300,2026-06-09 07:48:51,Completed,2567.79,0,0,2567.79,Cash
16804,1818,37,2026-06-18 15:29:20,Completed,3110.21,0,0,3110.21,Card
16805,7194,131,2026-03-19 20:59:19,Completed,1596.97,0,0,1596.97,Wallet
16806,1615,82,2026-06-28 22:08:36,Completed,1102.34,0,100,1002.34,UPI
16807,6598,269,2026-05-14 16:02:49,Completed,2154.61,0,20,2134.61,UPI
16808,4920,282,2026-05-10 22:20:42,Cancelled,3073.77,0,0,3073.77,Card
16809,2742,125,2026-06-15 21:35:59,Completed,165.5,60,0,225.5,Cash
16810,4772,299,2026-03-26 20:56:09,Completed,3771.32,0,50,3721.32,UPI
16811,5793,38,2026-05-20 16:50:36,Completed,2625.17,0,0,2625.17,UPI
16812,916,159,2026-05-22 14:48:40,Payment Failed,1909.92,0,30,1879.92,Cash
16813,8177,29,2026-06-28 18:43:55,Payment Failed,2250.62,0,100,2150.62,UPI
16814,1956,297,2026-04-22 17:08:12,Completed,1190.49,0,0,1190.49,Card
16815,1257,262,2026-06-04 23:47:17,Completed,2877.93,0,0,2877.93,Wallet
16816,5326,141,2026-06-25 22:28:16,Completed,1854.23,0,0,1854.23,Wallet
16817,1801,292,2026-06-19 13:40:08,Completed,2225.87,0,75,2150.87,Wallet
16818,7094,275,2026-06-29 15:46:58,Completed,769.19,0,0,769.19,UPI
16819,6974,294,2026-05-11 18:41:26,Payment Failed,1482.55,0,50,1432.55,Card
16820,8591,41,2026-03-24 19:27:00,Cancelled,2019.06,0,0,2019.06,Wallet
16821,2204,106,2026-03-26 09:11:15,Completed,1821.78,0,0,1821.78,Wallet
16822,3766,74,2026-04-21 11:07:39,Completed,2014.92,0,0,2014.92,UPI
16823,966,16,2026-05-21 22:43:03,Completed,406.1,20,0,426.1,Wallet
16824,3668,123,2026-04-29 18:15:11,Completed,274.32,40,30,284.32,UPI
16825,5147,91,2026-02-23 18:03:14,Payment Failed,1774.01,0,0,1774.01,UPI
16826,922,2,2026-06-30 22:39:41,Completed,1765.74,0,0,1765.74,Card
16827,2386,117,2026-04-19 10:02:59,Completed,2504.88,0,0,2504.88,Cash
16828,4608,115,2026-03-26 22:27:52,Completed,2056.32,0,100,1956.32,Cash
16829,2722,26,2026-04-16 12:54:51,Completed,1959.4,0,0,1959.4,UPI
16830,3660,102,2026-06-29 10:24:16,Payment Failed,494.72,50,0,544.72,UPI
16831,199,196,2026-06-17 19:02:08,Completed,709.32,0,0,709.32,UPI
16832,1983,269,2026-06-28 12:24:23,Cancelled,827.16,0,30,797.16,Card
16833,4929,5,2026-03-13 23:00:40,Payment Failed,686.49,0,50,636.49,Card
16834,4570,87,2026-05-20 13:46:58,Cancelled,2228.75,0,30,2198.75,Card
16835,6057,140,2026-06-28 14:11:10,Completed,1340.06,0,0,1340.06,Card
16836,749,75,2026-06-15 23:29:17,Completed,1602.39,0,0,1602.39,Wallet
16837,6103,27,2026-05-29 21:44:50,Completed,2864.8,0,50,2814.8,UPI
16838,4337,250,2026-05-31 09:15:22,Completed,3573.55,0,0,3573.55,Wallet
16839,5775,238,2026-06-29 16:36:02,Completed,1406.3,0,20,1386.3,Cash
16840,5652,253,2026-05-18 13:39:57,Completed,885.45,0,0,885.45,Wallet
16841,2664,265,2026-02-24 16:56:54,Completed,2011.3,0,0,2011.3,UPI
16842,2962,79,2026-05-30 18:27:50,Completed,2588.53,0,50,2538.53,UPI
16843,3165,174,2026-06-12 12:47:27,Completed,648.08,0,0,648.08,Card
16844,1278,266,2026-02-25 17:35:09,Cancelled,3092.29,0,50,3042.29,UPI
16845,4769,53,2026-06-22 12:24:26,Payment Failed,4406.99,0,0,4406.99,UPI
16846,3958,217,2026-03-12 09:37:52,Completed,307.49,20,20,307.49,UPI
16847,3328,71,2026-04-28 07:54:27,Completed,2541.32,0,0,2541.32,Cash
16848,2163,32,2026-02-14 21:01:44,Cancelled,2703.89,0,75,2628.89,Card
16849,3952,188,2026-05-28 17:30:18,Completed,1735.87,0,0,1735.87,Wallet
16850,5567,49,2026-05-30 17:01:12,Completed,1367.05,0,20,1347.05,Cash
16851,3341,45,2026-06-20 19:08:37,Completed,4181.25,0,120,4061.25,Cash
16852,4914,171,2026-06-03 18:40:46,Completed,2308.75,0,30,2278.75,Wallet
16853,7537,161,2026-06-12 09:31:50,Completed,3635.61,0,30,3605.61,Cash
16854,7904,60,2026-05-04 09:07:45,Completed,1646.77,0,0,1646.77,Cash
16855,7133,25,2026-06-05 09:21:29,Completed,2001.55,0,0,2001.55,UPI
16856,2075,259,2026-05-04 14:30:55,Completed,1912.79,0,0,1912.79,UPI
16857,1911,88,2026-04-28 14:46:11,Completed,2533.77,0,0,2533.77,Card
16858,2098,73,2026-06-19 22:49:01,Completed,2944.23,0,0,2944.23,Wallet
16859,8808,286,2026-06-30 07:28:43,Completed,2132.42,0,0,2132.42,Cash
16860,150,90,2026-06-12 22:11:25,Completed,1352.02,0,0,1352.02,Wallet
16861,9817,136,2026-05-06 09:15:04,Payment Failed,938.28,0,0,938.28,UPI
16862,5265,162,2026-06-29 14:43:33,Completed,1866.78,0,50,1816.78,UPI
16863,6032,179,2026-03-14 21:02:10,Completed,1670.93,0,0,1670.93,Cash
16864,5143,262,2026-05-23 18:36:04,Completed,444.87,20,0,464.87,Wallet
16865,5238,214,2026-06-03 19:59:17,Completed,1140.36,0,0,1140.36,Wallet
16866,9731,242,2026-03-26 11:04:20,Completed,1718.64,0,0,1718.64,Card
16867,1124,207,2026-05-22 19:45:03,Completed,699.92,0,0,699.92,Cash
16868,2754,241,2026-05-15 20:49:08,Completed,2394.23,0,0,2394.23,UPI
16869,6501,18,2026-03-31 11:43:51,Cancelled,2258.38,0,0,2258.38,Card
16870,7868,194,2026-05-25 16:22:45,Completed,1412.74,0,0,1412.74,Card
16871,2566,106,2026-04-17 21:11:51,Completed,3021.9,0,0,3021.9,Card
16872,1026,231,2026-06-20 15:22:50,Completed,1475.06,0,30,1445.06,Card
16873,4907,11,2026-04-16 09:01:47,Payment Failed,718.83,0,0,718.83,Cash
16874,5535,280,2026-06-19 08:53:52,Completed,1687.49,0,0,1687.49,Wallet
16875,6337,223,2026-06-23 11:42:10,Payment Failed,2425.1,0,0,2425.1,Card
16876,9636,36,2026-04-06 17:47:44,Completed,2122.02,0,0,2122.02,Cash
16877,1774,143,2026-06-25 18:52:24,Completed,1468.07,0,0,1468.07,UPI
16878,5766,6,2026-02-09 22:28:00,Cancelled,1508.31,0,0,1508.31,UPI
16879,8000,252,2026-04-11 19:38:52,Completed,500.28,40,0,540.28,Cash
16880,3817,229,2026-04-17 20:30:50,Completed,616.82,0,100,516.82,Wallet
16881,9147,148,2026-06-01 23:54:05,Payment Failed,2824.35,0,0,2824.35,Card
16882,1151,20,2026-06-02 13:21:44,Payment Failed,2453.41,0,30,2423.41,Wallet
16883,1482,95,2026-02-22 22:33:05,Completed,2263.48,0,0,2263.48,Cash
16884,6428,283,2026-06-27 19:26:12,Payment Failed,2370.27,0,0,2370.27,Card
16885,3087,282,2026-05-07 15:56:27,Completed,2158.06,0,0,2158.06,Wallet
16886,7007,18,2026-06-16 09:39:30,Completed,2001.1,0,0,2001.1,Card
16887,1757,94,2026-06-26 07:54:26,Payment Failed,924.7,0,100,824.7,Card
16888,3933,196,2026-05-16 23:16:15,Completed,1166.79,0,30,1136.79,Wallet
16889,7769,200,2026-06-13 17:16:33,Completed,1338.97,0,0,1338.97,UPI
16890,683,129,2026-06-22 16:33:30,Completed,1773.37,0,0,1773.37,Card
16891,6508,203,2026-06-12 22:42:39,Completed,1632.28,0,50,1582.28,Cash
16892,4135,71,2026-05-26 08:43:43,Completed,641.76,0,0,641.76,Cash
16893,7353,98,2026-05-26 07:42:56,Payment Failed,1271.85,0,20,1251.85,Cash
16894,7748,192,2026-05-15 11:39:17,Completed,296.37,20,0,316.37,UPI
16895,1569,206,2026-06-03 14:17:26,Completed,436.18,20,20,436.18,UPI
16896,4770,31,2026-06-19 20:10:29,Completed,2108.0,0,0,2108.0,Wallet
16897,7718,298,2026-03-09 16:17:07,Completed,613.99,0,0,613.99,Wallet
16898,3458,41,2026-05-10 23:55:31,Completed,1024.83,0,120,904.83,Card
16899,7923,79,2026-03-23 12:27:46,Completed,1059.53,0,120,939.53,Card
16900,2431,5,2026-04-13 12:06:36,Completed,2271.06,0,0,2271.06,UPI
16901,3662,251,2026-05-12 18:46:06,Completed,2842.47,0,0,2842.47,UPI
16902,5411,70,2026-06-11 07:50:13,Completed,1408.8,0,0,1408.8,Card
16903,7845,133,2026-05-21 08:36:18,Completed,2265.76,0,0,2265.76,Card
16904,5767,110,2026-06-30 10:40:11,Completed,1921.57,0,0,1921.57,Wallet
16905,141,222,2026-06-28 19:38:27,Completed,888.84,0,0,888.84,UPI
16906,4302,268,2026-06-05 17:54:43,Completed,2112.0,0,0,2112.0,Wallet
16907,8714,236,2026-03-06 12:51:25,Cancelled,1928.3,0,0,1928.3,UPI
16908,8046,77,2026-06-17 15:43:16,Completed,3603.68,0,50,3553.68,Cash
16909,8070,41,2026-06-27 20:51:09,Completed,2750.23,0,50,2700.23,Card
16910,4397,155,2026-03-31 07:36:29,Completed,1401.11,0,50,1351.11,Cash
16911,5019,194,2026-02-25 18:31:17,Completed,2296.37,0,0,2296.37,Cash
16912,6806,275,2026-05-09 07:05:44,Completed,526.94,40,0,566.94,UPI
16913,501,14,2026-05-19 23:31:56,Completed,2249.25,0,0,2249.25,UPI
16914,2256,249,2026-06-30 11:18:06,Completed,3052.16,0,100,2952.16,Cash
