user_id,signup_date,city,age_group,device_type,acquisition_channel
8235,2026-06-14,Pune,35-44,Android,Organic
8236,2026-03-11,Delhi,35-44,iOS,Google Ads
8237,2026-02-19,Visakhapatnam,25-34,Android,Instagram
8238,2026-06-01,Visakhapatnam,35-44,Android,Push Notification
8239,2026-02-22,Mumbai,35-44,iOS,Google Ads
8240,2026-05-11,Pune,18-24,Android,Referral
8241,2026-03-22,Hyderabad,45+,iOS,YouTube
8242,2026-01-23,Pune,45+,iOS,Instagram
8243,2026-03-08,Delhi,35-44,iOS,Instagram
8244,2026-02-16,Bengaluru,45+,Android,Referral
8245,2026-03-06,Bengaluru,35-44,Android,Instagram
8246,2026-05-31,Visakhapatnam,18-24,Android,Instagram
8247,2026-01-14,Hyderabad,45+,Android,YouTube
8248,2026-05-17,Delhi,25-34,Android,YouTube
8249,2026-04-22,Visakhapatnam,45+,Android,Instagram
8250,2026-02-23,Chennai,45+,Android,YouTube
8251,2026-04-01,Mumbai,35-44,Android,Referral
8252,2026-01-06,Pune,18-24,Android,Organic
8253,2026-03-07,Hyderabad,45+,Android,Instagram
8254,2026-03-06,Delhi,35-44,iOS,YouTube
8255,2026-04-22,Hyderabad,18-24,iOS,Organic
8256,2026-05-27,Delhi,25-34,Android,Push Notification
8257,2026-03-06,Chennai,18-24,Android,Google Ads
8258,2026-04-12,Visakhapatnam,35-44,Android,Organic
8259,2026-06-30,Chennai,35-44,Android,Push Notification
8260,2026-04-11,Delhi,18-24,Android,Instagram
8261,2026-01-16,Mumbai,25-34,iOS,Push Notification
8262,2026-05-30,Bengaluru,25-34,Android,YouTube
8263,2026-05-11,Pune,35-44,iOS,Google Ads
8264,2026-04-28,Pune,35-44,Android,Google Ads
8265,2026-04-20,Hyderabad,45+,Android,Instagram
8266,2026-05-26,Chennai,35-44,Android,Instagram
8267,2026-06-04,Mumbai,35-44,iOS,Instagram
8268,2026-04-27,Mumbai,18-24,Android,Push Notification
8269,2026-02-19,Mumbai,18-24,Android,Instagram
8270,2026-06-24,Mumbai,25-34,Android,Organic
8271,2026-05-16,Visakhapatnam,25-34,iOS,Push Notification
8272,2026-03-13,Hyderabad,25-34,Android,Google Ads
8273,2026-04-11,Delhi,25-34,Android,Organic
8274,2026-04-29,Chennai,35-44,iOS,Push Notification
8275,2026-03-12,Hyderabad,35-44,iOS,Referral
8276,2026-03-28,Mumbai,35-44,Android,Google Ads
8277,2026-05-22,Chennai,25-34,Android,Organic
8278,2026-01-05,Bengaluru,18-24,iOS,Push Notification
8279,2026-02-03,Pune,25-34,Android,Push Notification
8280,2026-03-16,Mumbai,35-44,Android,Google Ads
8281,2026-05-15,Mumbai,25-34,Android,Referral
8282,2026-05-06,Chennai,35-44,Android,YouTube
8283,2026-02-23,Bengaluru,35-44,Android,Google Ads
8284,2026-06-13,Chennai,25-34,iOS,Google Ads
8285,2026-04-23,Pune,25-34,Android,Push Notification
8286,2026-05-29,Visakhapatnam,18-24,iOS,Instagram
8287,2026-01-31,Hyderabad,18-24,Android,Organic
8288,2026-05-06,Chennai,25-34,Android,Google Ads
8289,2026-06-10,Mumbai,35-44,iOS,Push Notification
8290,2026-05-14,Chennai,45+,iOS,Instagram
8291,2026-02-25,Delhi,45+,Android,Instagram
8292,2026-05-02,Visakhapatnam,18-24,iOS,Instagram
8293,2026-02-16,Hyderabad,25-34,Android,Referral
8294,2026-02-26,Hyderabad,35-44,Android,YouTube
8295,2026-02-23,Delhi,25-34,Android,Google Ads
8296,2026-01-27,Visakhapatnam,45+,iOS,Instagram
8297,2026-01-22,Mumbai,35-44,Android,Organic
8298,2026-02-10,Mumbai,45+,Android,Instagram
8299,2026-06-05,Mumbai,18-24,Android,Referral
8300,2026-05-20,Mumbai,18-24,Android,Organic
8301,2026-05-01,Visakhapatnam,25-34,Android,Push Notification
8302,2026-06-10,Chennai,18-24,iOS,Organic
8303,2026-05-14,Pune,35-44,Android,Google Ads
8304,2026-06-02,Mumbai,35-44,Android,Organic
8305,2026-02-03,Visakhapatnam,25-34,Android,Instagram
8306,2026-06-08,Delhi,45+,iOS,Organic
8307,2026-04-28,Bengaluru,45+,iOS,Organic
8308,2026-02-20,Visakhapatnam,25-34,Android,YouTube
8309,2026-05-15,Pune,18-24,iOS,Organic
8310,2026-06-04,Bengaluru,18-24,Android,Organic
8311,2026-02-13,Delhi,35-44,Android,Google Ads
8312,2026-01-07,Hyderabad,45+,Android,YouTube
8313,2026-04-19,Chennai,35-44,Android,Referral
8314,2026-03-25,Bengaluru,35-44,iOS,Organic
8315,2026-05-31,Bengaluru,18-24,Android,Organic
8316,2026-03-17,Pune,45+,Android,Google Ads
8317,2026-04-11,Chennai,35-44,Android,Google Ads
8318,2026-04-25,Visakhapatnam,45+,iOS,Organic
8319,2026-05-19,Hyderabad,35-44,iOS,Google Ads
8320,2026-01-11,Bengaluru,25-34,Android,Instagram
8321,2026-06-19,Bengaluru,18-24,Android,Push Notification
8322,2026-03-08,Chennai,25-34,Android,Referral
8323,2026-03-08,Mumbai,25-34,iOS,YouTube
8324,2026-02-21,Delhi,35-44,Android,Push Notification
8325,2026-04-07,Chennai,35-44,iOS,Referral
8326,2026-05-23,Mumbai,45+,Android,Push Notification
8327,2026-06-28,Delhi,35-44,Android,Referral
8328,2026-03-11,Pune,18-24,iOS,Organic
8329,2026-01-14,Chennai,45+,Android,Google Ads
8330,2026-04-20,Bengaluru,18-24,Android,YouTube
8331,2026-03-02,Mumbai,45+,Android,Instagram
8332,2026-02-25,Chennai,45+,Android,Google Ads
8333,2026-03-13,Pune,25-34,iOS,Organic
8334,2026-04-21,Mumbai,35-44,Android,Push Notification
8335,2026-06-02,Pune,25-34,iOS,Instagram
8336,2026-03-05,Chennai,18-24,Android,Organic
8337,2026-03-16,Hyderabad,45+,Android,Google Ads
8338,2026-04-10,Bengaluru,18-24,iOS,Referral
8339,2026-04-06,Chennai,25-34,iOS,Push Notification
8340,2026-05-31,Visakhapatnam,18-24,iOS,Google Ads
8341,2026-06-21,Mumbai,25-34,Android,Google Ads
8342,2026-03-29,Delhi,45+,Android,Instagram
8343,2026-04-10,Chennai,25-34,iOS,Google Ads
8344,2026-03-05,Hyderabad,18-24,Android,Instagram
8345,2026-04-28,Mumbai,35-44,iOS,Organic
8346,2026-04-05,Visakhapatnam,25-34,iOS,Google Ads
8347,2026-03-29,Delhi,45+,Android,Organic
8348,2026-05-29,Pune,18-24,iOS,Instagram
8349,2026-05-06,Delhi,25-34,Android,YouTube
8350,2026-01-12,Mumbai,25-34,Android,Instagram
8351,2026-01-19,Delhi,25-34,iOS,Referral
8352,2026-03-28,Mumbai,25-34,Android,YouTube
8353,2026-03-24,Chennai,35-44,Android,Push Notification
8354,2026-06-04,Delhi,45+,iOS,Referral
8355,2026-01-08,Mumbai,45+,iOS,Referral
8356,2026-01-12,Hyderabad,45+,Android,Referral
8357,2026-01-26,Delhi,35-44,iOS,Google Ads
8358,2026-04-24,Hyderabad,18-24,iOS,Push Notification
8359,2026-06-01,Hyderabad,45+,iOS,Instagram
8360,2026-02-20,Chennai,45+,Android,Push Notification
8361,2026-06-13,Delhi,45+,Android,Push Notification
8362,2026-04-28,Chennai,25-34,iOS,Instagram
8363,2026-05-03,Mumbai,45+,iOS,Organic
8364,2026-03-25,Bengaluru,35-44,iOS,Referral
8365,2026-04-20,Hyderabad,25-34,Android,YouTube
8366,2026-05-08,Bengaluru,18-24,Android,Referral
8367,2026-05-10,Bengaluru,25-34,Android,Instagram
8368,2026-01-28,Mumbai,45+,Android,Google Ads
8369,2026-03-08,Mumbai,25-34,Android,Google Ads
8370,2026-02-04,Visakhapatnam,25-34,Android,YouTube
8371,2026-05-15,Delhi,25-34,Android,YouTube
8372,2026-01-07,Hyderabad,45+,Android,Organic
8373,2026-02-24,Delhi,25-34,Android,Organic
8374,2026-03-16,Mumbai,35-44,iOS,Instagram
8375,2026-03-31,Chennai,45+,iOS,Referral
8376,2026-01-19,Bengaluru,35-44,Android,Referral
8377,2026-06-16,Mumbai,45+,Android,Instagram
8378,2026-03-22,Chennai,25-34,Android,Organic
8379,2026-04-13,Mumbai,35-44,Android,Push Notification
8380,2026-04-13,Chennai,45+,iOS,Referral
8381,2026-04-06,Delhi,45+,iOS,Referral
8382,2026-04-13,Delhi,35-44,Android,Referral
8383,2026-01-12,Pune,35-44,Android,YouTube
8384,2026-06-21,Mumbai,35-44,iOS,Google Ads
8385,2026-05-31,Chennai,35-44,Android,Instagram
8386,2026-02-17,Hyderabad,45+,Android,Instagram
8387,2026-05-27,Pune,45+,Android,YouTube
8388,2026-05-23,Pune,45+,iOS,Referral
8389,2026-04-03,Bengaluru,35-44,Android,Organic
8390,2026-04-21,Hyderabad,35-44,Android,Referral
8391,2026-06-05,Visakhapatnam,45+,iOS,Google Ads
8392,2026-06-15,Pune,45+,iOS,Instagram
8393,2026-01-09,Hyderabad,45+,iOS,Google Ads
8394,2026-03-20,Chennai,45+,Android,Organic
8395,2026-03-04,Visakhapatnam,18-24,Android,Organic
8396,2026-02-19,Hyderabad,25-34,iOS,Google Ads
8397,2026-03-03,Delhi,18-24,iOS,Organic
8398,2026-01-29,Delhi,35-44,Android,Referral
8399,2026-04-01,Bengaluru,35-44,Android,Referral
8400,2026-03-23,Bengaluru,25-34,Android,Instagram
8401,2026-02-09,Pune,45+,Android,Organic
8402,2026-03-12,Visakhapatnam,45+,Android,Instagram
8403,2026-03-30,Chennai,25-34,Android,Referral
8404,2026-05-27,Pune,25-34,Android,Referral
8405,2026-01-23,Mumbai,25-34,Android,Referral
8406,2026-04-19,Pune,45+,iOS,Google Ads
8407,2026-06-18,Visakhapatnam,35-44,iOS,Push Notification
8408,2026-05-18,Chennai,35-44,Android,Push Notification
8409,2026-05-17,Visakhapatnam,35-44,iOS,Referral
8410,2026-01-12,Mumbai,18-24,Android,Push Notification
8411,2026-05-30,Hyderabad,45+,Android,Referral
8412,2026-06-04,Bengaluru,45+,Android,Google Ads
8413,2026-06-01,Visakhapatnam,45+,iOS,Push Notification
8414,2026-05-18,Bengaluru,25-34,Android,Instagram
8415,2026-01-30,Chennai,45+,Android,Referral
8416,2026-05-25,Mumbai,18-24,Android,Organic
8417,2026-02-03,Mumbai,45+,iOS,YouTube
8418,2026-01-15,Mumbai,35-44,iOS,Push Notification
8419,2026-06-23,Delhi,25-34,iOS,Google Ads
8420,2026-05-19,Mumbai,45+,Android,Google Ads
8421,2026-02-01,Delhi,35-44,Android,YouTube
8422,2026-01-11,Mumbai,35-44,iOS,Push Notification
8423,2026-04-08,Visakhapatnam,35-44,iOS,Push Notification
8424,2026-03-11,Chennai,25-34,Android,Organic
8425,2026-04-11,Bengaluru,45+,Android,Push Notification
8426,2026-03-02,Pune,25-34,iOS,Instagram
8427,2026-01-10,Pune,25-34,Android,Push Notification
8428,2026-02-03,Chennai,25-34,Android,Push Notification
8429,2026-05-18,Hyderabad,35-44,Android,Organic
8430,2026-06-14,Chennai,35-44,Android,YouTube
8431,2026-05-15,Delhi,35-44,Android,Instagram
8432,2026-02-10,Hyderabad,25-34,iOS,YouTube
8433,2026-03-18,Visakhapatnam,35-44,Android,Instagram
8434,2026-04-05,Hyderabad,25-34,iOS,Google Ads
8435,2026-02-17,Pune,18-24,iOS,Push Notification
8436,2026-05-25,Pune,45+,Android,Instagram
8437,2026-03-11,Hyderabad,35-44,iOS,Google Ads
8438,2026-01-23,Hyderabad,18-24,Android,Organic
8439,2026-06-21,Pune,25-34,Android,Instagram
8440,2026-06-29,Mumbai,25-34,iOS,Google Ads
8441,2026-05-06,Chennai,25-34,Android,Instagram
8442,2026-03-29,Bengaluru,45+,Android,Referral
8443,2026-02-02,Chennai,35-44,Android,Google Ads
8444,2026-03-28,Bengaluru,35-44,Android,Organic
8445,2026-03-15,Chennai,18-24,Android,Referral
8446,2026-04-15,Chennai,18-24,Android,Push Notification
8447,2026-03-05,Pune,25-34,iOS,YouTube
8448,2026-02-02,Pune,35-44,Android,Push Notification
8449,2026-01-14,Delhi,25-34,iOS,Instagram
8450,2026-01-16,Mumbai,18-24,Android,Instagram
8451,2026-02-26,Mumbai,25-34,Android,Referral
8452,2026-02-10,Chennai,35-44,Android,Instagram
8453,2026-04-25,Chennai,25-34,Android,YouTube
8454,2026-01-18,Delhi,25-34,Android,YouTube
8455,2026-01-12,Visakhapatnam,45+,iOS,Push Notification
8456,2026-06-03,Hyderabad,25-34,iOS,Instagram
8457,2026-06-03,Visakhapatnam,35-44,Android,Push Notification
8458,2026-01-23,Bengaluru,25-34,Android,Push Notification
8459,2026-01-23,Chennai,25-34,iOS,Organic
8460,2026-06-30,Chennai,35-44,Android,Organic
8461,2026-01-01,Mumbai,35-44,iOS,Google Ads
8462,2026-04-11,Bengaluru,25-34,Android,Instagram
8463,2026-03-06,Visakhapatnam,25-34,iOS,YouTube
8464,2026-04-18,Pune,18-24,Android,Google Ads
8465,2026-06-26,Delhi,18-24,Android,Referral
8466,2026-06-11,Visakhapatnam,25-34,iOS,Referral
8467,2026-04-12,Mumbai,25-34,Android,Referral
8468,2026-05-11,Hyderabad,45+,iOS,Instagram
8469,2026-06-21,Chennai,18-24,Android,Google Ads
8470,2026-02-18,Pune,35-44,Android,Organic
8471,2026-01-12,Pune,18-24,iOS,Push Notification
8472,2026-04-19,Visakhapatnam,25-34,Android,Push Notification
8473,2026-04-19,Mumbai,45+,iOS,Instagram
8474,2026-03-14,Chennai,35-44,Android,Organic
8475,2026-05-03,Visakhapatnam,35-44,iOS,Push Notification
8476,2026-01-08,Visakhapatnam,35-44,Android,Referral
8477,2026-06-13,Visakhapatnam,25-34,Android,Instagram
8478,2026-04-07,Bengaluru,45+,iOS,YouTube
8479,2026-03-14,Delhi,18-24,Android,Push Notification
8480,2026-04-16,Mumbai,25-34,Android,Referral
8481,2026-03-22,Chennai,25-34,Android,Organic
8482,2026-05-12,Bengaluru,18-24,iOS,Referral
8483,2026-04-12,Pune,45+,Android,YouTube
8484,2026-04-03,Pune,45+,Android,Referral
8485,2026-01-04,Hyderabad,25-34,iOS,Referral
8486,2026-03-22,Visakhapatnam,25-34,Android,Referral
8487,2026-03-11,Pune,35-44,Android,Organic
8488,2026-01-03,Pune,25-34,Android,Google Ads
8489,2026-03-25,Hyderabad,35-44,Android,Referral
8490,2026-05-31,Mumbai,35-44,iOS,Google Ads
8491,2026-04-27,Mumbai,25-34,Android,Referral
8492,2026-04-16,Hyderabad,35-44,Android,Google Ads
8493,2026-04-20,Bengaluru,25-34,Android,YouTube
8494,2026-05-01,Hyderabad,18-24,Android,Referral
8495,2026-02-09,Visakhapatnam,25-34,Android,YouTube
8496,2026-02-21,Bengaluru,25-34,Android,Push Notification
8497,2026-02-18,Pune,25-34,Android,Push Notification
8498,2026-04-05,Hyderabad,18-24,iOS,Push Notification
8499,2026-06-20,Bengaluru,45+,iOS,YouTube
8500,2026-03-08,Hyderabad,45+,iOS,Push Notification
8501,2026-06-15,Mumbai,35-44,Android,Organic
8502,2026-05-20,Chennai,25-34,Android,Push Notification
8503,2026-03-17,Delhi,45+,Android,Push Notification
8504,2026-06-09,Hyderabad,18-24,iOS,Referral
8505,2026-05-10,Visakhapatnam,35-44,Android,Referral
8506,2026-04-11,Chennai,35-44,Android,Google Ads
8507,2026-04-21,Mumbai,18-24,Android,YouTube
8508,2026-06-12,Bengaluru,25-34,Android,YouTube
8509,2026-02-10,Mumbai,35-44,iOS,Organic
8510,2026-05-16,Bengaluru,35-44,Android,Instagram
8511,2026-06-12,Chennai,25-34,Android,Google Ads
8512,2026-04-07,Chennai,25-34,Android,Google Ads
8513,2026-03-25,Chennai,25-34,Android,Push Notification
8514,2026-03-19,Mumbai,45+,iOS,Push Notification
8515,2026-06-05,Mumbai,25-34,Android,Organic
8516,2026-06-24,Bengaluru,45+,Android,Push Notification
8517,2026-06-24,Visakhapatnam,35-44,Android,Referral
8518,2026-04-17,Chennai,18-24,Android,Organic
8519,2026-03-18,Pune,45+,Android,Organic
8520,2026-04-07,Delhi,45+,Android,YouTube
8521,2026-04-09,Delhi,45+,iOS,YouTube
8522,2026-02-13,Bengaluru,35-44,Android,Instagram
8523,2026-01-05,Delhi,25-34,Android,Push Notification
8524,2026-06-23,Pune,35-44,Android,Referral
8525,2026-06-09,Mumbai,35-44,Android,Organic
8526,2026-02-28,Mumbai,35-44,Android,YouTube
8527,2026-05-19,Visakhapatnam,25-34,iOS,YouTube
8528,2026-03-05,Pune,18-24,Android,YouTube
8529,2026-02-18,Bengaluru,45+,Android,Organic
8530,2026-02-04,Mumbai,25-34,Android,Referral
8531,2026-06-04,Delhi,25-34,Android,YouTube
8532,2026-05-22,Delhi,18-24,Android,Push Notification
8533,2026-02-10,Visakhapatnam,18-24,Android,Google Ads
8534,2026-01-25,Pune,35-44,Android,Organic
8535,2026-06-10,Visakhapatnam,25-34,Android,Instagram
8536,2026-02-08,Visakhapatnam,18-24,iOS,Google Ads
8537,2026-04-12,Mumbai,25-34,Android,Instagram
8538,2026-01-02,Pune,25-34,Android,Referral
8539,2026-01-12,Visakhapatnam,25-34,Android,YouTube
8540,2026-04-20,Chennai,25-34,Android,Organic
8541,2026-02-16,Pune,35-44,Android,Google Ads
8542,2026-01-26,Mumbai,45+,Android,Instagram
8543,2026-04-13,Pune,18-24,Android,Organic
8544,2026-06-26,Hyderabad,18-24,iOS,Referral
8545,2026-03-29,Delhi,25-34,iOS,Google Ads
8546,2026-03-17,Delhi,35-44,Android,Instagram
8547,2026-02-25,Delhi,45+,Android,Organic
8548,2026-03-22,Bengaluru,45+,Android,YouTube
8549,2026-01-30,Hyderabad,45+,iOS,Organic
8550,2026-06-26,Pune,45+,Android,Referral
8551,2026-02-06,Pune,25-34,iOS,Instagram
8552,2026-01-14,Hyderabad,25-34,Android,Push Notification
8553,2026-05-14,Hyderabad,25-34,Android,Push Notification
8554,2026-05-26,Mumbai,18-24,Android,Google Ads
8555,2026-02-12,Hyderabad,45+,Android,Organic
8556,2026-01-07,Bengaluru,25-34,Android,Push Notification
8557,2026-01-20,Pune,25-34,Android,Push Notification
8558,2026-03-31,Visakhapatnam,45+,Android,Instagram
8559,2026-02-07,Mumbai,18-24,iOS,Organic
8560,2026-02-26,Hyderabad,18-24,Android,YouTube
8561,2026-03-30,Mumbai,35-44,Android,Push Notification
8562,2026-02-25,Visakhapatnam,45+,Android,Organic
8563,2026-01-26,Mumbai,18-24,Android,YouTube
8564,2026-01-29,Hyderabad,45+,iOS,Referral
8565,2026-05-18,Chennai,25-34,iOS,Organic
8566,2026-02-15,Bengaluru,18-24,Android,YouTube
8567,2026-04-12,Delhi,35-44,iOS,Referral
8568,2026-04-24,Visakhapatnam,18-24,Android,Organic
8569,2026-06-07,Pune,35-44,Android,Push Notification
8570,2026-03-28,Visakhapatnam,18-24,Android,Push Notification
8571,2026-01-04,Bengaluru,25-34,Android,YouTube
8572,2026-03-13,Delhi,18-24,Android,Instagram
8573,2026-01-08,Chennai,35-44,iOS,Organic
8574,2026-05-16,Bengaluru,35-44,Android,Instagram
8575,2026-04-16,Chennai,45+,Android,Referral
8576,2026-05-10,Bengaluru,45+,Android,Referral
8577,2026-01-13,Mumbai,18-24,Android,Push Notification
8578,2026-02-28,Hyderabad,45+,Android,Push Notification
8579,2026-03-17,Delhi,18-24,Android,YouTube
8580,2026-03-01,Bengaluru,35-44,iOS,Organic
8581,2026-01-22,Chennai,25-34,Android,Referral
8582,2026-06-14,Pune,45+,Android,Push Notification
8583,2026-02-05,Pune,25-34,Android,Organic
8584,2026-06-26,Pune,25-34,Android,Instagram
8585,2026-01-28,Hyderabad,25-34,Android,Google Ads
8586,2026-03-07,Hyderabad,45+,iOS,Referral
8587,2026-05-17,Hyderabad,18-24,iOS,YouTube
8588,2026-01-11,Bengaluru,18-24,Android,Organic
8589,2026-04-13,Bengaluru,18-24,Android,Referral
8590,2026-06-13,Mumbai,35-44,iOS,Referral
8591,2026-01-20,Mumbai,18-24,Android,Push Notification
8592,2026-04-11,Bengaluru,35-44,iOS,Referral
8593,2026-05-26,Chennai,45+,iOS,Push Notification
8594,2026-06-18,Hyderabad,25-34,iOS,Instagram
8595,2026-01-15,Chennai,18-24,Android,Instagram
8596,2026-05-20,Mumbai,18-24,iOS,YouTube
8597,2026-06-18,Pune,18-24,Android,Organic
8598,2026-01-26,Delhi,35-44,iOS,Instagram
8599,2026-06-28,Chennai,45+,iOS,Referral
8600,2026-04-29,Chennai,45+,iOS,YouTube
8601,2026-03-28,Visakhapatnam,35-44,Android,Push Notification
8602,2026-01-08,Hyderabad,45+,Android,Google Ads
8603,2026-01-25,Chennai,45+,Android,Organic
8604,2026-05-04,Delhi,45+,iOS,Organic
8605,2026-02-03,Visakhapatnam,25-34,Android,Instagram
8606,2026-06-30,Bengaluru,25-34,Android,YouTube
8607,2026-02-11,Chennai,45+,Android,Instagram
8608,2026-02-18,Mumbai,25-34,Android,Instagram
8609,2026-06-12,Pune,25-34,Android,YouTube
8610,2026-05-25,Pune,45+,iOS,Instagram
8611,2026-05-09,Chennai,25-34,iOS,Google Ads
8612,2026-06-08,Pune,25-34,Android,Push Notification
8613,2026-03-28,Mumbai,45+,iOS,Push Notification
8614,2026-01-05,Visakhapatnam,35-44,Android,YouTube
8615,2026-03-04,Pune,45+,Android,Google Ads
8616,2026-06-05,Delhi,35-44,iOS,Instagram
8617,2026-05-17,Bengaluru,35-44,Android,Referral
8618,2026-03-05,Pune,25-34,Android,Referral
8619,2026-06-23,Bengaluru,25-34,iOS,YouTube
8620,2026-01-20,Pune,45+,Android,Referral
8621,2026-02-12,Delhi,25-34,Android,Instagram
8622,2026-02-27,Delhi,25-34,iOS,Organic
8623,2026-04-10,Mumbai,25-34,Android,Organic
8624,2026-04-16,Chennai,25-34,Android,Organic
8625,2026-01-30,Bengaluru,25-34,Android,Referral
8626,2026-06-26,Visakhapatnam,35-44,iOS,Instagram
8627,2026-02-15,Delhi,45+,Android,Google Ads
8628,2026-05-16,Pune,45+,Android,Google Ads
8629,2026-02-19,Bengaluru,45+,Android,Instagram
8630,2026-03-10,Bengaluru,35-44,iOS,Organic
8631,2026-06-17,Bengaluru,25-34,Android,Instagram
8632,2026-02-07,Hyderabad,18-24,Android,Instagram
8633,2026-03-09,Pune,35-44,Android,YouTube
8634,2026-03-27,Chennai,35-44,Android,Organic
8635,2026-06-11,Pune,35-44,Android,Push Notification
8636,2026-03-18,Chennai,25-34,Android,Instagram
8637,2026-01-20,Visakhapatnam,18-24,Android,Referral
8638,2026-03-11,Delhi,45+,Android,Google Ads
8639,2026-03-06,Mumbai,45+,Android,YouTube
8640,2026-06-02,Pune,45+,Android,Referral
8641,2026-02-22,Bengaluru,25-34,Android,YouTube
8642,2026-06-08,Pune,45+,Android,Push Notification
8643,2026-05-26,Delhi,18-24,Android,Organic
8644,2026-01-16,Chennai,35-44,iOS,Instagram
8645,2026-04-05,Mumbai,18-24,iOS,Google Ads
8646,2026-03-13,Chennai,25-34,iOS,Google Ads
8647,2026-01-13,Bengaluru,45+,iOS,YouTube
8648,2026-02-13,Bengaluru,35-44,iOS,Organic
8649,2026-01-07,Mumbai,18-24,Android,Referral
8650,2026-03-18,Visakhapatnam,45+,Android,Push Notification
8651,2026-04-09,Visakhapatnam,35-44,Android,Organic
8652,2026-06-12,Hyderabad,35-44,Android,Organic
8653,2026-04-19,Chennai,45+,Android,Organic
8654,2026-04-07,Delhi,45+,Android,Referral
8655,2026-03-21,Pune,18-24,iOS,Google Ads
8656,2026-01-17,Pune,45+,Android,Push Notification
8657,2026-06-10,Hyderabad,45+,Android,Referral
8658,2026-01-20,Delhi,35-44,Android,Instagram
8659,2026-05-29,Hyderabad,18-24,Android,Google Ads
8660,2026-03-23,Hyderabad,25-34,iOS,Google Ads
8661,2026-01-21,Chennai,18-24,Android,Instagram
8662,2026-01-14,Visakhapatnam,45+,Android,YouTube
8663,2026-05-19,Chennai,25-34,Android,Organic
8664,2026-02-14,Hyderabad,45+,iOS,Instagram
8665,2026-06-29,Pune,35-44,Android,Organic
8666,2026-04-29,Pune,45+,iOS,YouTube
8667,2026-06-04,Delhi,45+,Android,Instagram
8668,2026-02-11,Hyderabad,18-24,Android,Instagram
8669,2026-01-22,Bengaluru,35-44,Android,Referral
8670,2026-01-04,Mumbai,45+,Android,Referral
8671,2026-02-13,Visakhapatnam,45+,Android,Instagram
8672,2026-05-29,Bengaluru,25-34,Android,Instagram
8673,2026-06-03,Mumbai,35-44,Android,Instagram
8674,2026-06-18,Chennai,45+,Android,Referral
8675,2026-06-29,Delhi,25-34,Android,Organic
8676,2026-03-29,Bengaluru,45+,Android,Referral
8677,2026-06-18,Delhi,25-34,Android,Referral
8678,2026-01-05,Chennai,35-44,iOS,Organic
8679,2026-01-11,Bengaluru,25-34,Android,Push Notification
8680,2026-06-22,Pune,18-24,Android,Instagram
8681,2026-02-28,Pune,18-24,iOS,Instagram
8682,2026-04-22,Mumbai,18-24,iOS,YouTube
8683,2026-04-02,Delhi,45+,Android,Referral
8684,2026-04-19,Mumbai,18-24,iOS,Referral
8685,2026-02-24,Bengaluru,35-44,Android,Referral
8686,2026-01-05,Chennai,35-44,iOS,Google Ads
8687,2026-01-23,Hyderabad,18-24,Android,Google Ads
8688,2026-04-10,Visakhapatnam,25-34,Android,Push Notification
8689,2026-03-15,Hyderabad,18-24,iOS,Google Ads
8690,2026-03-13,Bengaluru,35-44,Android,Instagram
8691,2026-06-05,Mumbai,25-34,Android,Instagram
8692,2026-03-03,Bengaluru,25-34,iOS,Push Notification
8693,2026-03-04,Chennai,45+,iOS,YouTube
8694,2026-03-26,Hyderabad,45+,iOS,Referral
8695,2026-06-24,Bengaluru,35-44,Android,Google Ads
8696,2026-05-05,Delhi,35-44,Android,Push Notification
8697,2026-04-01,Mumbai,25-34,Android,Google Ads
8698,2026-02-13,Bengaluru,35-44,Android,YouTube
8699,2026-06-13,Hyderabad,18-24,Android,Instagram
8700,2026-02-13,Delhi,25-34,iOS,YouTube
8701,2026-06-12,Visakhapatnam,35-44,Android,Referral
8702,2026-03-25,Visakhapatnam,25-34,iOS,Referral
8703,2026-05-08,Bengaluru,18-24,Android,Google Ads
8704,2026-06-20,Pune,35-44,Android,Referral
8705,2026-01-01,Hyderabad,35-44,iOS,Instagram
8706,2026-05-27,Mumbai,18-24,iOS,Instagram
8707,2026-02-06,Chennai,35-44,Android,Instagram
8708,2026-02-26,Delhi,35-44,Android,Google Ads
8709,2026-06-22,Pune,45+,Android,Google Ads
8710,2026-03-27,Visakhapatnam,35-44,Android,Instagram
8711,2026-02-03,Mumbai,45+,iOS,Organic
8712,2026-03-11,Hyderabad,35-44,Android,Referral
8713,2026-03-04,Visakhapatnam,35-44,iOS,Organic
8714,2026-01-18,Pune,45+,Android,Google Ads
8715,2026-04-25,Visakhapatnam,25-34,Android,Instagram
8716,2026-06-04,Delhi,25-34,Android,Push Notification
8717,2026-05-10,Hyderabad,35-44,Android,YouTube
8718,2026-01-17,Chennai,18-24,iOS,Referral
8719,2026-01-13,Visakhapatnam,25-34,iOS,Push Notification
8720,2026-06-23,Visakhapatnam,18-24,Android,Instagram
8721,2026-03-16,Bengaluru,18-24,Android,Instagram
8722,2026-03-05,Chennai,45+,Android,Google Ads
8723,2026-06-23,Hyderabad,25-34,Android,Referral
8724,2026-05-22,Pune,18-24,iOS,Push Notification
8725,2026-01-18,Hyderabad,25-34,iOS,Referral
8726,2026-04-16,Chennai,45+,iOS,Referral
8727,2026-03-03,Delhi,45+,Android,Referral
8728,2026-04-07,Bengaluru,35-44,Android,Instagram
8729,2026-06-08,Hyderabad,25-34,Android,YouTube
8730,2026-01-29,Pune,35-44,iOS,Push Notification
8731,2026-03-06,Visakhapatnam,35-44,iOS,Push Notification
